tweet_id,timestamp,source,text,rating,rating_d,name,dog_stage,breed,predictions,breed_runup,predictions_runup,jpg_url,favorites_count,retweet_count
813066809284972545,2016-12-25 17:00:08+00:00,Twitter for iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,12,10,Tyr,,toy_terrier,0.7764,pembroke,0.115034,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,7939.0,1960.0
813051746834595840,2016-12-25 16:00:16+00:00,Twitter for iPhone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,13,10,Bauer,,golden_retriever,0.914804,labrador_retriever,0.08355,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,20986.0,7373.0
812781120811126785,2016-12-24 22:04:54+00:00,Twitter for iPhone,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,10,10,Swagger,,bull_mastiff,0.989316,boxer,0.00704296,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,7580.0,1909.0
812709060537683968,2016-12-24 17:18:34+00:00,Twitter for iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,12,10,Brandi,,irish_setter,0.326873,golden_retriever,0.18261,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,6618.0,1436.0
812503143955202048,2016-12-24 03:40:19+00:00,Twitter for iPhone,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1",13,10,None,,,,,,,6069.0,1220.0
812466873996607488,2016-12-24 01:16:12+00:00,Twitter for iPhone,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,12,10,Mary,,,,,,,7961.0,1940.0
812372279581671427,2016-12-23 19:00:19+00:00,Twitter for iPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,13,10,Moe,,golden_retriever,0.7848729999999999,cocker_spaniel,0.08778810000000001,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,13666.0,3662.0
811985624773361665,2016-12-22 17:23:53+00:00,Twitter for iPhone,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,11,10,Ted,,staffordshire_bullterrier,0.6105729999999999,french_bulldog,0.159935,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,7270.0,1403.0
811744202451197953,2016-12-22 01:24:33+00:00,Twitter for iPhone,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,13,10,Halo,,pekinese,0.386082,labrador_retriever,0.202862,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,7548.0,1594.0
811647686436880384,2016-12-21 19:01:02+00:00,Twitter for iPhone,PUPDATE: I've been informed that Augie was actually bringing his family these flowers when he tripped. Very good boy. Pupgraded to 11/10,11,10,None,,,,,,,5612.0,745.0
811627233043480576,2016-12-21 17:39:46+00:00,Twitter for iPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,10,10,Augie,,beagle,0.39628,pembroke,0.049561900000000006,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,12776.0,3085.0
811386762094317568,2016-12-21 01:44:13+00:00,Twitter for iPhone,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,11,10,Craig,pupper,pembroke,0.804177,cardigan,0.18989,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,20944.0,6406.0
810984652412424192,2016-12-19 23:06:23+00:00,Twitter for iPhone,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx",24,7,Sam,,golden_retriever,0.8713420000000001,tibetan_mastiff,0.0367077,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,5334.0,1447.0
810896069567610880,2016-12-19 17:14:23+00:00,Twitter for iPhone,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",11,10,Hunter,,flat-coated_retriever,0.8208040000000001,labrador_retriever,0.08231820000000001,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,9009.0,1775.0
810657578271330305,2016-12-19 01:26:42+00:00,Twitter for iPhone,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,11,10,Pavlov,,malamute,0.753521,siberian_husky,0.166151,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,10975.0,2652.0
810284430598270976,2016-12-18 00:43:57+00:00,Twitter for iPhone,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,13,10,Phil,,malamute,0.620768,eskimo_dog,0.158395,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,35244.0,11287.0
810254108431155201,2016-12-17 22:43:27+00:00,Twitter for iPhone,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",12,10,Gus,,staffordshire_bullterrier,0.292556,american_staffordshire_terrier,0.261233,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,14705.0,3386.0
809920764300447744,2016-12-17 00:38:52+00:00,Twitter for iPhone,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",10,10,None,,norwich_terrier,0.397163,toy_poodle,0.27454,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,15579.0,3949.0
809448704142938112,2016-12-15 17:23:04+00:00,Twitter for iPhone,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",12,10,None,,greater_swiss_mountain_dog,0.375415,cardigan,0.13431700000000002,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,6958.0,1472.0
809220051211603969,2016-12-15 02:14:29+00:00,Twitter for iPhone,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,12,10,Kyro,,pomeranian,0.8195110000000001,samoyed,0.141241,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,19954.0,5612.0
809084759137812480,2016-12-14 17:16:53+00:00,Twitter for iPhone,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",11,10,Wallace,,vizsla,0.911412,bloodhound,0.017133900000000004,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,13245.0,3541.0
808838249661788160,2016-12-14 00:57:20+00:00,Twitter for iPhone,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,13,10,Ito,,rottweiler,0.36953,miniature_pinscher,0.194867,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,10147.0,3046.0
808733504066486276,2016-12-13 18:01:07+00:00,Twitter for iPhone,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,12,10,None,pupper,,,,,,7908.0,2171.0
808501579447930884,2016-12-13 02:39:32+00:00,Twitter for iPhone,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,12,10,Koda,,airedale,0.4542390000000001,cocker_spaniel,0.219323,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,11348.0,2604.0
808344865868283904,2016-12-12 16:16:49+00:00,Vine - Make a Scene,This is Seamus. He's very bad at entering pools. Still a very good boy tho 11/10 https://t.co/hfi264QwYM,11,10,Seamus,,,,,,,42662.0,20902.0
808106460588765185,2016-12-12 00:29:28+00:00,Twitter for iPhone,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,12,10,None,doggo,golden_retriever,0.426183,labrador_retriever,0.257447,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,8826.0,2216.0
808106460588765185,2016-12-12 00:29:28+00:00,Twitter for iPhone,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,12,10,None,pupper,golden_retriever,0.426183,labrador_retriever,0.257447,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,8826.0,2216.0
808001312164028416,2016-12-11 17:31:39+00:00,Twitter for iPhone,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,12,10,Cooper,,labrador_retriever,0.730959,staffordshire_bullterrier,0.130726,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,12547.0,3553.0
807621403335917568,2016-12-10 16:22:02+00:00,Twitter for iPhone,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,14,10,Ollie,pupper,golden_retriever,0.873233,cocker_spaniel,0.0336933,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,14613.0,3623.0
807106840509214720,2016-12-09 06:17:20+00:00,Twitter for iPhone,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,13,10,Stephan,,chihuahua,0.50537,pomeranian,0.120358,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,118417.0,55483.0
807010152071229440,2016-12-08 23:53:08+00:00,Twitter for iPhone,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,12,10,Lennon,,golden_retriever,0.610807,irish_setter,0.213642,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,13115.0,3874.0
806629075125202948,2016-12-07 22:38:52+00:00,Twitter for iPhone,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9",13,10,None,,,,,,,74751.0,34705.0
806576416489959424,2016-12-07 19:09:37+00:00,Twitter for iPhone,Hooman catch successful. Massive hit by dog. Fumble ensued. Possession to dog. 13/10 https://t.co/QrFkqgHR1G,13,10,None,,,,,,,4913.0,1963.0
806542213899489280,2016-12-07 16:53:43+00:00,Twitter for iPhone,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,11,10,Waffles,,vizsla,0.938617,brittany_spaniel,0.0367389,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,10241.0,2365.0
806219024703037440,2016-12-06 19:29:28+00:00,Twitter for iPhone,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,11,10,,,chow,0.835102,pomeranian,0.0407829,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,6456.0,1197.0
805932879469572096,2016-12-06 00:32:26+00:00,Twitter for iPhone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,12,10,Major,,norwegian_elkhound,0.657967,keeshond,0.31913600000000003,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,8313.0,1929.0
805826884734976000,2016-12-05 17:31:15+00:00,Twitter for iPhone,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,12,10,Duke,,siberian_husky,0.248926,american_staffordshire_terrier,0.0983133,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,6573.0,1828.0
805520635690676224,2016-12-04 21:14:20+00:00,Twitter for iPhone,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,13,10,Zeke,,malinois,0.643147,german_shepherd,0.186642,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,5768.0,1663.0
805487436403003392,2016-12-04 19:02:24+00:00,Twitter for iPhone,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af https://t.co/1JUduNuaWl",12,10,Sansa,,,,,,,8807.0,2534.0
805207613751304193,2016-12-04 00:30:29+00:00,Twitter for iPhone,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,12,10,Shooter,,pembroke,0.244705,rhodesian_ridgeback,0.180461,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,7854.0,1726.0
804738756058218496,2016-12-02 17:27:25+00:00,Twitter for iPhone,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,12,10,Django,,tibetan_mastiff,0.91579,german_shepherd,0.0624797,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,13742.0,3824.0
804475857670639616,2016-12-02 00:02:45+00:00,Twitter for iPhone,"HE'S TRYING TO BE HIS OWN PERSON LET HIM GO 13/10
https://t.co/LEZ8jR5txd",13,10,None,,,,,,,6140.0,2016.0
804026241225523202,2016-11-30 18:16:08+00:00,Twitter for iPhone,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly https://t.co/U7FvBZo6Bq,13,10,Bo,,,,,,,44520.0,16171.0
803773340896923648,2016-11-30 01:31:12+00:00,Twitter for iPhone,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,12,10,Diogi,puppo,miniature_pinscher,0.817066,redbone,0.0597065,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,10084.0,2755.0
803638050916102144,2016-11-29 16:33:36+00:00,Twitter for iPhone,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,13,10,None,pupper,labrador_retriever,0.372776,golden_retriever,0.343666,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,10978.0,4162.0
803380650405482500,2016-11-28 23:30:47+00:00,Twitter for iPhone,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n,12,10,Sonny,,,,,,,7787.0,1879.0
803276597545603072,2016-11-28 16:37:19+00:00,Twitter for iPhone,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,11,10,Winston,,pembroke,0.457086,chow,0.30780100000000005,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,10060.0,2463.0
802952499103731712,2016-11-27 19:09:28+00:00,Twitter for iPhone,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,12,10,Marley,,chow,0.944032,golden_retriever,0.0172398,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,9036.0,2006.0
802600418706604034,2016-11-26 19:50:26+00:00,Vine - Make a Scene,This is Bailey. She has mastered the head tilt. 11/10 rather h*ckin adorable https://t.co/urhl90ZE1O,11,10,Bailey,,,,,,,7121.0,1475.0
802572683846291456,2016-11-26 18:00:13+00:00,Twitter for iPhone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,12,10,Winnie,,golden_retriever,0.610171,labrador_retriever,0.173252,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,8962.0,2515.0
802323869084381190,2016-11-26 01:31:31+00:00,Twitter for iPhone,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful https://t.co/aX4brLLpWZ,13,10,Severus,,,,,,,16225.0,5846.0
802265048156610565,2016-11-25 21:37:47+00:00,Twitter for iPhone,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",11,10,None,doggo,labrador_retriever,0.8971620000000001,beagle,0.016894799999999998,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,6766.0,1380.0
802265048156610565,2016-11-25 21:37:47+00:00,Twitter for iPhone,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",11,10,None,pupper,labrador_retriever,0.8971620000000001,beagle,0.016894799999999998,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,6766.0,1380.0
802239329049477120,2016-11-25 19:55:35+00:00,Twitter for iPhone,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,12,10,Loki,puppo,eskimo_dog,0.482498,siberian_husky,0.335774,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,9100.0,2633.0
801958328846974976,2016-11-25 01:18:59+00:00,Twitter for iPhone,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,12,10,Ronnie,,staffordshire_bullterrier,0.327887,american_staffordshire_terrier,0.271916,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,7777.0,1726.0
801854953262350336,2016-11-24 18:28:13+00:00,Twitter for iPhone,.@NBCSports OMG THE TINY HAT I'M GOING TO HAVE TO SAY 11/10 NBC,11,10,None,,,,,,,1791.0,237.0
801538201127157760,2016-11-23 21:29:33+00:00,Twitter for iPhone,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,12,10,Wallace,,pembroke,0.550506,cardigan,0.306612,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,8246.0,2076.0
801285448605831168,2016-11-23 04:45:12+00:00,Twitter for iPhone,oh h*ck 10/10 https://t.co/bC69RrW559,10,10,None,,,,,,,6057.0,820.0
801167903437357056,2016-11-22 20:58:07+00:00,Twitter for iPhone,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,13,10,Milo,,cocker_spaniel,0.74022,dandie_dinmont,0.061604499999999986,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,24499.0,5929.0
801115127852503040,2016-11-22 17:28:25+00:00,Twitter for iPhone,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,12,10,Bones,doggo,dalmatian,0.823356,english_setter,0.0946019,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,8089.0,2111.0
801115127852503040,2016-11-22 17:28:25+00:00,Twitter for iPhone,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,12,10,Bones,pupper,dalmatian,0.823356,english_setter,0.0946019,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,8089.0,2111.0
800859414831898624,2016-11-22 00:32:18+00:00,Twitter for iPhone,@SkyWilliams doggo simply protecting you from evil that which you cannot see. 11/10 would give extra pets,11,10,None,doggo,,,,,,691.0,98.0
800751577355128832,2016-11-21 17:23:47+00:00,Twitter for iPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,12,10,Mauve,,cocker_spaniel,0.771984,miniature_poodle,0.07665280000000001,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,10602.0,2809.0
800513324630806528,2016-11-21 01:37:04+00:00,Twitter for iPhone,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,11,10,Chef,,pembroke,0.8289040000000001,cardigan,0.167373,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,13164.0,2997.0
800459316964663297,2016-11-20 22:02:27+00:00,Twitter for iPhone,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,12,10,None,pupper,,,,,,9537.0,2182.0
800388270626521089,2016-11-20 17:20:08+00:00,Twitter for iPhone,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,12,10,Doc,floofer,golden_retriever,0.35986,pembroke,0.194207,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,11182.0,2821.0
800141422401830912,2016-11-20 00:59:15+00:00,Twitter for iPhone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,13,10,Peaches,,golden_retriever,0.938048,kuvasz,0.0251195,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,15321.0,2557.0
800018252395122689,2016-11-19 16:49:49+00:00,Twitter for iPhone,Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I,11,10,None,doggo,,,,,,28424.0,13209.0
799757965289017345,2016-11-18 23:35:32+00:00,Twitter for iPhone,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,13,10,Sobe,doggo,border_collie,0.442534,collie,0.288684,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,8408.0,2176.0
799422933579902976,2016-11-18 01:24:14+00:00,Twitter for iPhone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,12,10,Longfellow,,miniature_pinscher,0.58363,redbone,0.276095,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,8102.0,1938.0
799297110730567681,2016-11-17 17:04:16+00:00,Twitter for iPhone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,11,10,Jeffrey,,malamute,0.985028,siberian_husky,0.00583442,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,9911.0,2772.0
799063482566066176,2016-11-17 01:35:54+00:00,Twitter for iPhone,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,11,10,Mister,,norfolk_terrier,0.334436,norwich_terrier,0.231573,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,8092.0,2486.0
798933969379225600,2016-11-16 17:01:16+00:00,Twitter for iPhone,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,12,10,Iroh,,siberian_husky,0.703224,eskimo_dog,0.22935100000000005,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,13121.0,4474.0
798925684722855936,2016-11-16 16:28:21+00:00,Twitter for iPhone,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,11,10,Shadow,,west_highland_white_terrier,0.539463,cairn,0.184897,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,7528.0,1444.0
798209839306514432,2016-11-14 17:03:50+00:00,Twitter for iPhone,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,13,10,Cooper,,pekinese,0.524583,shih-tzu,0.102931,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,10447.0,2572.0
797971864723324932,2016-11-14 01:18:12+00:00,Twitter for iPhone,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,12,10,None,pupper,american_staffordshire_terrier,0.489845,chihuahua,0.30576,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,11614.0,3112.0
797545162159308800,2016-11-12 21:02:38+00:00,Twitter for iPhone,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,12,10,Cassie,,pembroke,0.954089,cardigan,0.033643900000000004,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,14579.0,4888.0
797236660651966464,2016-11-12 00:36:46+00:00,Twitter for iPhone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,12,10,Pancake,,collie,0.767005,border_collie,0.100844,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,20019.0,6602.0
797165961484890113,2016-11-11 19:55:50+00:00,Twitter for iPhone,@JODYHiGHROLLER it may be an 11/10 but what do I know 😉,11,10,None,,,,,,,225.0,26.0
796865951799083009,2016-11-11 00:03:42+00:00,Twitter for iPhone,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,12,10,Tyr,,cardigan,0.8391290000000001,boston_bull,0.0806985,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,7705.0,1933.0
796759840936919040,2016-11-10 17:02:03+00:00,Twitter for iPhone,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,11,10,Romeo,,american_staffordshire_terrier,0.463996,staffordshire_bullterrier,0.155566,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,11871.0,3040.0
796484825502875648,2016-11-09 22:49:15+00:00,Twitter for iPhone,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,12,10,None,doggo,,,,,,7592.0,1763.0
796387464403357696,2016-11-09 16:22:22+00:00,Twitter for iPhone,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,12,10,Snicku,,pekinese,0.461164,pomeranian,0.28865,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,11034.0,4153.0
796149749086875649,2016-11-09 00:37:46+00:00,Twitter for iPhone,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,11,10,Ruby,,golden_retriever,0.600276,labrador_retriever,0.140798,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,32284.0,14327.0
796125600683540480,2016-11-08 23:01:49+00:00,Twitter for iPhone,"#ImWithThor 13/10
https://t.co/a18mzkhTf6",13,10,None,,,,,,,4979.0,1812.0
796116448414461957,2016-11-08 22:25:27+00:00,Twitter for iPhone,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,11,10,None,,cardigan,0.700182,pembroke,0.260738,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,9118.0,2420.0
796080075804475393,2016-11-08 20:00:55+00:00,Twitter for iPhone,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,12,10,Yogi,,chow,0.973846,tibetan_mastiff,0.014109899999999996,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,8471.0,2317.0
796031486298386433,2016-11-08 16:47:50+00:00,Twitter for iPhone,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,13,10,Daisy,,golden_retriever,0.893775,labrador_retriever,0.0701398,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,10821.0,3728.0
795464331001561088,2016-11-07 03:14:10+00:00,Twitter for iPhone,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,13,10,None,doggo,golden_retriever,0.193082,chesapeake_bay_retriever,0.157927,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,49719.0,23643.0
